_id,dob,gender,language,registration_date,primary_use,registration_referring_url,flag_optin_email_marketing,country_code,country_name
102666059,3/17/1951,F,English        ,3/11/2013,personel       ,partner.retail.com                                  ,0,HK,Hong Kong                                    
102683887,9/9/1951,F,English        ,3/7/2013,business       ,support.retail.com                               ,1,SE,Sweden                                       
102687668,11/16/1956,M,Spanish        ,3/9/2013,personel       ,support.retail.com                               ,0,AS,American Samoa                               
102688159,9/23/1959,F,Spanish        ,3/11/2013,personel       ,www.retail.com                                   ,0,LK,Sri Lanka                                    
102697588,5/4/1954,M,Spanish        ,3/8/2013,personel       ,wiki.retail.com                                  ,0,PA,Panama                                       
102704369,12/13/1950,M,Spanish        ,3/6/2013,business       ,partner.retail.com                                  ,1,IL,Israel                                       
102705428,12/7/1953,F,English        ,3/6/2013,personel       ,wiki.retail.com                                  ,0,CN,China                                        
102705651,7/21/1953,M,Spanish        ,3/9/2013,business       ,info.retail.com                            ,1,KM,Comoros                                      
102724269,2/10/1951,F,English        ,3/6/2013,business       ,wiki.retail.com                                  ,1,IO,British Indian Ocean Territory               
102732212,5/26/1956,F,French         ,3/10/2013,business       ,wiki.retail.com                                  ,1,ES,Spain                                        
102735051,11/16/1953,F,French         ,3/10/2013,personel       ,www.retail.com                                   ,0,NL,Netherlands                                  
102740701,9/25/1958,F,English        ,3/7/2013,personel       ,support.retail.com                               ,0,KM,Comoros                                      
102745852,9/13/1957,M,French         ,3/6/2013,business       ,www.retail.com                                   ,1,PR,Puerto Rico                                  
102814526,10/5/1952,M,French         ,3/6/2013,business       ,www.retail.com                                   ,1,ZW,Zimbabwe                                     
102841849,10/12/1959,F,English        ,3/10/2013,personel       ,partner.retail.com                                  ,0,UY,Uruguay                                      
102857061,9/30/1960,F,French         ,3/10/2013,personel       ,info.retail.com                            ,0,LB,Lebanon                                      
102884965,3/14/1950,M,English        ,3/8/2013,personel       ,support.retail.com                               ,0,AT,Austria                                      
102888019,8/25/1958,F,English        ,3/7/2013,business       ,wiki.retail.com                                  ,1,PS,"Palestinian Territory, Occupied              "
102907431,6/9/1960,M,English        ,3/11/2013,personel       ,support.retail.com                               ,0,RU,Russian Federation                           
102934065,8/26/1950,F,French         ,3/11/2013,business       ,support.retail.com                               ,1,RU,Russian Federation                           
102939384,5/1/1958,F,English        ,3/10/2013,business       ,partner.retail.com                                  ,1,MC,Monaco                                       
102940641,3/19/1951,F,Spanish        ,3/10/2013,personel       ,support.retail.com                               ,0,BE,Belgium                                      
102994648,7/30/1951,M,Spanish        ,3/9/2013,personel       ,www.retail.com                                   ,0,PL,Poland                                       
