@relation NewRelation
@attribute Class numeric
@attribute 'Component #' numeric
@attribute Support numeric
@attribute Measure numeric
@attribute Prior_Measure numeric
@attribute Measure_Desc {F_Vx,F_Vy,F_Vz,Missing,NF_Ax,NF_Ay,NF_Az,NF_Vx,NF_Vy,NF_Vz}
@attribute RPM numeric
@data
6,9,1,3.1,0,NF_Ay,1500
6,10,1,0.6,0,NF_Vx,1500
6,11,1,0.6,0,NF_Vy,1500
6,12,2,3.5,0,NF_Ax,1500
6,13,2,10,0,NF_Az,1500
6,14,2,0.8,0,NF_Vx,1500
6,15,2,1.4,0,NF_Vz,1500
6,16,4,0.8,0,F_Vx,1500
6,17,2,0.5,0,F_Vz,1500
6,18,2,0.3,0,F_Vx,1500
6,19,2,1.9,0,F_Vz,1500
6,20,4,0.3,0,F_Vz,1500
6,21,4,0.4,0,F_Vz,1500
6,22,3,0.5,0,F_Vx,1500
6,23,3,1.2,0,F_Vy,1500
6,24,3,0.6,0,F_Vx,1500
6,25,4,0.5,0,F_Vx,1500
6,26,3,0.6,0,F_Vx,1500
6,27,3,1.1,0,F_Vy,1500
6,28,4,1.3,0,F_Vz,1500
6,29,3,0.3,0,F_Vy,1500
6,30,1,0.2,0,F_Vx,1500
6,31,1,0.2,0,F_Vy,1500
6,32,1,0.2,0,F_Vy,1500
6,33,1,0.5,0,F_Vx,1500
6,34,1,0.3,0,F_Vy,1500
6,35,2,0.2,0,F_Vx,1500
6,36,2,0.5,0,F_Vz,1500
6,37,2,1.9,0,Missing,1500
6,0,1,9.5,0,NF_Ax,1500
6,1,1,5.5,0,NF_Ay,1500
6,2,1,1,0,NF_Vx,1500
6,3,1,0.9,0,NF_Vy,1500
6,4,3,19,0,NF_Ax,1500
6,5,3,4.5,0,NF_Ay,1500
6,6,3,2.2,0,NF_Vx,1500
6,7,3,0.8,0,NF_Vy,1500
6,8,4,6.5,0,NF_Ax,1500
6,9,4,5,0,NF_Az,1500
6,10,4,1.2,0,NF_Vx,1500
6,11,4,0.9,0,NF_Vz,1500
6,12,2,8.5,0,NF_Ax,1500
6,13,2,9.5,0,NF_Az,1500
6,14,2,1.4,0,NF_Vx,1500
6,15,2,1.2,0,NF_Vz,1500
6,16,3,1.5,0,F_Vx,1500
6,17,3,0.7,0,F_Vx,1500
6,18,4,0.5,0,F_Vx,1500
6,19,4,0.7,0,F_Vx,1500
6,20,2,0.2,0,F_Vx,1500
6,21,2,0.4,0,F_Vz,1500
6,22,2,1.1,0,F_Vx,1500
6,23,2,0.7,0,F_Vz,1500
6,24,1,0.4,0,F_Vx,1500
6,25,1,0.2,0,F_Vy,1500
6,26,2,0.6,0,F_Vx,1500
6,27,2,0.3,0,F_Vz,1500
6,28,1,0.6,0,F_Vx,1500
6,29,1,0.5,0,F_Vy,1500
6,30,1,0.3,0,F_Vx,1500
6,31,1,0.6,0,F_Vy,1500
6,32,3,1.5,0,Missing,1500
6,0,2,24,0,NF_Ax,1500
6,1,2,6,0,NF_Az,1500
6,2,2,2.1,0,NF_Vx,1500
6,3,2,0.6,0,NF_Vz,1500
6,4,3,23,0,NF_Ax,1500
6,5,3,11,0,NF_Ay,1500
6,6,3,3.2,0,NF_Vx,1500
6,7,3,3,0,NF_Vy,1500
6,8,4,9,0,NF_Ax,1500
6,9,4,5.5,0,NF_Az,1500
6,10,4,1.8,0,NF_Vx,1500
6,11,4,2.3,0,NF_Vz,1500
6,12,1,21,0,NF_Ax,1500
6,13,1,3.5,0,NF_Ay,1500
6,14,1,1.7,0,NF_Vx,1500
6,15,1,0.7,0,NF_Vy,1500
6,16,4,0.6,0,F_Vx,1500
6,17,4,1.1,0,F_Vx,1500
6,18,4,0.5,0,F_Vz,1500
6,19,4,0.7,0,F_Vz,1500
6,20,4,0.7,0,F_Vz,1500
6,21,1,1.6,0,F_Vx,1500
6,22,3,1.4,0,F_Vy,1500
6,23,3,0.6,0,F_Vx,1500
6,24,2,2,0,F_Vx,1500
6,25,3,1.6,0,F_Vx,1500
6,26,3,0.7,0,F_Vy,1500
6,27,3,1.6,0,F_Vx,1500
6,28,3,0.7,0,F_Vy,1500
6,29,2,2,0,Missing,1500
6,0,1,5,0,NF_Ax,1500
6,1,1,4.5,0,NF_Ay,1500
6,2,1,0.8,0,NF_Vx,1500
6,3,1,0.9,0,NF_Vy,1500
6,4,3,11,0,NF_Ax,1500
6,5,3,13,0,NF_Ay,1500
6,6,3,1.8,0,NF_Vx,1500
6,7,3,2.5,0,NF_Vy,1500
6,8,4,8,0,NF_Ax,1500
6,9,4,27,0,NF_Az,1500
6,10,4,1.7,0,NF_Vx,1500
6,11,4,3,0,NF_Vz,1500
6,12,2,4.5,0,NF_Ax,1500
6,13,2,7,0,NF_Az,1500
6,14,2,0.9,0,NF_Vx,1500
6,15,2,1.1,0,NF_Vz,1500
6,16,4,0.3,0,F_Vx,1500
6,17,3,0.3,0,F_Vx,1500
6,18,3,0.3,0,F_Vy,1500
6,19,4,0.4,0,F_Vz,1500
6,20,3,0.4,0,F_Vx,1500
6,21,3,0.9,0,F_Vy,1500
6,22,4,0.6,0,F_Vz,1500
6,23,3,1.3,0,F_Vx,1500
6,24,3,0.9,0,F_Vy,1500
6,25,4,0.6,0,F_Vx,1500
6,26,4,0.7,0,F_Vz,1500
6,27,4,1.3,0,F_Vz,1500
6,28,3,1.3,0,Missing,1500
6,0,3,4.5,0,NF_Ax,3000
6,1,3,2.5,0,NF_Ay,3000
6,2,3,2.3,0,NF_Vx,3000
6,3,3,1.2,0,NF_Vy,3000
6,4,4,5,0,NF_Ax,3000
6,5,4,4,0,NF_Az,3000
6,6,4,1.6,0,NF_Vx,3000
6,7,4,1.9,0,NF_Vz,3000
6,8,1,10,0,NF_Ax,3000
6,9,1,4,0,NF_Ay,3000
6,10,1,2.8,0,NF_Vx,3000
6,11,1,1.2,0,NF_Vy,3000
6,12,2,9.5,0,NF_Ax,3000
6,13,2,5,0,NF_Az,3000
6,14,2,3,0,NF_Vx,3000
6,15,2,2.1,0,NF_Vz,3000
6,16,3,1,0,F_Vx,3000
6,17,3,0.8,0,F_Vy,3000
6,18,1,2.3,0,F_Vx,3000
6,19,4,0.1,0,F_Vx,3000
6,20,4,0.3,0,F_Vz,3000
6,21,4,0.6,0,F_Vx,3000
6,22,4,0.7,0,F_Vz,3000
6,23,4,0.7,0,F_Vx,3000
6,24,4,0.7,0,F_Vz,3000
6,25,2,0.5,0,F_Vx,3000
6,26,2,2.7,0,F_Vx,3000
6,27,2,0.8,0,F_Vz,3000
6,28,2,0.8,0,F_Vz,3000
6,29,3,0.1,0,F_Vx,3000
6,30,3,0.2,0,F_Vy,3000
6,31,3,0.9,0,F_Vx,3000
6,32,3,0.7,0,F_Vx,3000
6,33,1,0.3,0,F_Vx,3000
6,34,2,2.7,0,Missing,3000
1,0,1,9,0,NF_Ax,3000
1,1,1,6,0,NF_Ay,3000
1,2,1,2.5,0,NF_Vx,3000
1,3,1,1.3,0,NF_Vy,3000
1,4,3,65,0,NF_Ax,3000
1,5,3,22.5,0,NF_Ay,3000
1,6,3,12,0,NF_Vx,3000
1,7,3,3.5,0,NF_Vy,3000
1,8,4,27.5,0,NF_Ax,3000
1,9,4,9,0,NF_Az,3000
1,10,4,5.5,0,NF_Vx,3000
1,11,4,2.3,0,NF_Vz,3000
1,12,2,10,0,NF_Ax,3000
1,13,2,7.5,0,NF_Az,3000
1,14,2,2.9,0,NF_Vx,3000
1,15,2,1.4,0,NF_Vz,3000
1,16,3,0.9,0,F_Vx,3000
1,17,3,0.8,0,F_Vy,3000
1,18,4,3.3,0,F_Vx,3000
1,19,4,1.3,0,F_Vz,3000
1,20,4,0.7,0,F_Vx,3000
1,21,4,0.5,0,F_Vz,3000
1,22,4,2.8,0,F_Vx,3000
1,23,4,0.7,0,F_Vz,3000
1,24,4,0.7,0,F_Vx,3000
1,25,3,6,0,F_Vx,3000
1,26,3,1,0,F_Vy,3000
1,27,2,0.6,0,F_Vz,3000
1,28,2,2.5,0,F_Vx,3000
1,29,2,0.8,0,F_Vz,3000
1,30,3,9,0,F_Vx,3000
1,31,3,3.1,0,F_Vy,3000
1,32,3,0.9,0,F_Vx,3000
1,33,1,0.8,0,F_Vx,3000
1,34,1,0.5,0,F_Vy,3000
1,35,1,2.3,0,F_Vx,3000
1,36,1,0.8,0,F_Vy,3000
1,37,1,0.7,0,F_Vy,3000
1,38,2,1.1,0,F_Vx,3000
1,39,2,0.7,0,F_Vz,3000
1,40,3,9,0,Missing,3000
1,0,2,15,0,NF_Ax,3000
1,1,2,7,0,NF_Az,3000
1,2,2,5,0,NF_Vx,3000
1,3,2,1.3,0,NF_Vz,3000
1,4,3,50,0,NF_Ax,3000
1,5,3,42.5,0,NF_Ay,3000
1,6,3,27.5,0,NF_Az,3000
1,7,3,8.5,0,NF_Vx,3000
1,8,3,7.8,0,NF_Vy,3000
1,9,3,6,0,NF_Vz,3000
1,10,1,604,0,NF_Ax,3000
1,11,1,3.2,0,NF_Vx,3000
1,12,4,45,0,NF_Ax,3000
1,13,4,21,0,NF_Ay,3000
1,14,4,7,0,NF_Vx,3000
1,15,4,5.5,0,NF_Vy,3000
1,16,1,3,0,F_Vx,3000
1,17,4,1.6,0,F_Vx,3000
1,18,1,0.6,0,F_Vx,3000
1,19,2,1,0,F_Vx,3000
1,20,2,0.8,0,F_Vz,3000
1,21,2,4.5,0,F_Vx,3000
1,22,2,0.5,0,F_Vz,3000
1,23,2,0.7,0,F_Vz,3000
1,24,3,6.8,0,F_Vx,3000
1,25,3,5.5,0,F_Vy,3000
1,26,3,3.5,0,F_Vz,3000
1,27,3,2,0,F_Vx,3000
1,28,3,1.8,0,F_Vy,3000
1,29,3,1.6,0,F_Vz,3000
1,30,3,3.2,0,F_Vx,3000
1,31,3,1.6,0,F_Vy,3000
1,32,3,1,0,F_Vx,3000
1,33,3,0.8,0,F_Vy,3000
1,34,3,1.1,0,F_Vy,3000
1,35,3,2.8,0,F_Vz,3000
1,36,1,0.7,0,F_Vx,3000
1,37,3,1.1,0,F_Vx,3000
1,38,4,3.2,0,F_Vy,3000
1,39,4,6.5,0,F_Vx,3000
1,40,4,3.5,0,F_Vy,3000
1,41,4,1.8,0,F_Vx,3000
1,42,4,1.1,0,F_Vy,3000
1,43,3,6.8,0,Missing,3000
6,0,2,5,0,NF_Ax,1500
6,1,2,34,0,NF_Az,1500
6,2,2,0.7,0,NF_Vx,1500
6,3,2,2.7,0,NF_Vz,1500
6,4,4,6,0,NF_Ax,1500
6,5,4,5,0,NF_Az,1500
6,6,4,0.7,0,NF_Vx,1500
6,7,4,0.6,0,NF_Vz,1500
6,8,1,4,0,NF_Ax,1500
6,9,1,40,0,NF_Ay,1500
6,10,1,0.6,0,NF_Vx,1500
6,11,1,2.7,0,NF_Vy,1500
6,12,3,7,0,NF_Ax,1500
6,13,3,5.5,0,NF_Az,1500
6,14,3,0.9,0,NF_Vx,1500
6,15,3,0.7,0,NF_Vz,1500
6,16,1,2.7,0,F_Vy,1500
6,17,2,2.4,0,F_Vz,1500
6,18,1,2.7,0,Missing,1500
6,0,2,9.5,0,NF_Ax,1000
6,1,2,11,0,NF_Ay,1000
6,2,2,5.5,0,NF_Az,1000
6,3,2,1,0,NF_Vx,1000
6,4,2,0.7,0,NF_Vy,1000
6,5,2,0.6,0,NF_Vz,1000
6,6,1,3,0,NF_Ax,1000
6,7,1,4.5,0,NF_Ay,1000
6,8,1,0.7,0,NF_Vx,1000
6,9,1,0.8,0,NF_Vy,1000
6,10,1,0.3,0,F_Vy,1000
6,11,1,0.3,0,F_Vx,1000
6,12,1,0.2,0,F_Vy,1000
6,13,2,0.3,0,F_Vy,1000
6,14,2,0.5,0,F_Vx,1000
6,15,2,0.5,0,F_Vy,1000
6,16,2,0.4,0,F_Vx,1000
6,17,2,0.5,0,Missing,1000
6,0,1,6.2,0,NF_Ax,3000
6,1,1,4.8,0,NF_Ay,3000
6,2,1,1.9,0,NF_Vx,3000
6,3,1,1.1,0,NF_Vy,3000
6,4,2,5.8,0,NF_Ax,3000
6,5,2,5.5,0,NF_Ay,3000
6,6,2,2,0,NF_Az,3000
6,7,2,1.7,0,NF_Vx,3000
6,8,2,2.1,0,NF_Vy,3000
6,9,2,0.9,0,NF_Vz,3000
6,10,3,2,0,NF_Ax,3000
6,11,3,1.8,0,NF_Ay,3000
6,12,3,1.5,0,NF_Az,3000
6,13,3,0.9,0,NF_Vx,3000
6,14,3,1.1,0,NF_Vy,3000
6,15,3,1.2,0,NF_Vz,3000
6,16,4,1.5,0,NF_Ax,3000
6,17,4,1.5,0,NF_Ay,3000
6,18,4,0.4,0,NF_Vx,3000
6,19,4,0.6,0,NF_Vy,3000
6,20,1,1.5,0,F_Vx,3000
6,21,1,0.3,0,F_Vy,3000
6,22,1,0.3,0,F_Vx,3000
6,23,1,0.6,0,F_Vy,3000
6,24,1,0.6,0,F_Vx,3000
6,25,1,0.4,0,F_Vy,3000
6,26,2,0.4,0,F_Vx,3000
6,27,2,0.6,0,F_Vy,3000
6,28,2,1.5,0,F_Vx,3000
6,29,2,0.3,0,F_Vx,3000
6,30,2,0.9,0,F_Vy,3000
6,31,2,0.8,0,F_Vz,3000
6,32,2,0.4,0,F_Vy,3000
6,33,1,0.6,0,F_Vx,3000
6,34,1,0.6,0,F_Vy,3000
6,35,2,0.7,0,F_Vx,3000
6,36,2,1.1,0,F_Vy,3000
6,37,3,0.9,0,F_Vx,3000
6,38,3,0.7,0,F_Vz,3000
6,39,3,0.5,0,F_Vy,3000
6,40,3,0.4,0,F_Vz,3000
6,41,3,0.5,0,F_Vy,3000
6,42,1,1.5,0,Missing,3000
6,0,1,3.5,0,NF_Ax,1500
6,1,1,3.5,0,NF_Ay,1500
6,2,1,0.7,0,NF_Vx,1500
6,3,1,0.7,0,NF_Vy,1500
6,4,2,4.5,0,NF_Ax,1500
6,5,2,5.5,0,NF_Ay,1500
6,6,2,4,0,NF_Az,1500
6,7,2,0.9,0,NF_Vx,1500
6,8,2,0.7,0,NF_Vy,1500
6,9,2,0.8,0,NF_Vz,1500
6,10,3,13,0,NF_Ax,1500
6,11,3,4.5,0,NF_Ay,1500
6,12,3,1.6,0,NF_Vx,1500
6,13,3,1.4,0,NF_Vy,1500
6,14,4,4.5,0,NF_Ax,1500
6,15,4,7.5,0,NF_Ay,1500
6,16,4,9,0,NF_Az,1500
6,17,4,0.9,0,NF_Vx,1500
6,18,4,1.1,0,NF_Vy,1500
6,19,4,1.8,0,NF_Vz,1500
6,20,2,0.5,0,F_Vx,1500
6,21,2,0.3,0,F_Vx,1500
6,22,3,0.6,0,F_Vx,1500
6,23,3,0.2,0,F_Vy,1500
6,24,3,0.8,0,F_Vx,1500
6,25,3,0.4,0,F_Vx,1500
6,26,3,0.8,0,F_Vx,1500
6,27,2,0.3,0,F_Vx,1500
6,28,3,0.8,0,F_Vy,1500
6,29,4,0.1,0,F_Vx,1500
6,30,3,0.5,0,F_Vx,1500
6,31,4,0.2,0,F_Vx,1500
6,32,4,0.1,0,F_Vy,1500
6,33,4,0.2,0,F_Vz,1500
6,34,4,0.3,0,F_Vx,1500
6,35,4,0.5,0,F_Vy,1500
6,36,4,0.7,0,F_Vz,1500
6,37,4,0.2,0,F_Vx,1500
6,38,4,0.3,0,F_Vy,1500
6,39,4,0.5,0,F_Vz,1500
6,40,3,0.8,0,Missing,1500
6,0,1,3.5,0,NF_Ax,1500
6,1,1,4,0,NF_Ay,1500
6,2,1,1.2,0,NF_Vx,1500
6,3,1,0.7,0,NF_Vy,1500
6,4,3,11,0,NF_Ax,1500
6,5,3,4,0,NF_Ay,1500
6,6,3,1.4,0,NF_Vx,1500
6,7,3,1.2,0,NF_Vy,1500
6,8,2,7.5,0,NF_Ax,1500
6,9,2,6.5,0,NF_Ay,1500
6,10,2,4.5,0,NF_Az,1500
6,11,2,1,0,NF_Vx,1500
6,12,2,0.9,0,NF_Vy,1500
6,13,2,0.7,0,NF_Vz,1500
6,14,4,4.5,0,NF_Ax,1500
6,15,4,3.5,0,NF_Ay,1500
6,16,4,7.5,0,NF_Az,1500
6,17,4,0.8,0,NF_Vx,1500
6,18,4,1.1,0,NF_Vy,1500
6,19,4,1.8,0,NF_Vz,1500
6,20,3,0.4,0,F_Vx,1500
6,21,3,0.8,0,F_Vy,1500
6,22,3,0.8,0,F_Vx,1500
6,23,3,0.7,0,F_Vx,1500
6,24,3,0.2,0,F_Vy,1500
6,25,4,0.3,0,F_Vy,1500
6,26,4,0.2,0,F_Vx,1500
6,27,4,0.8,0,F_Vz,1500
6,28,4,0.7,0,F_Vy,1500
6,29,4,0.7,0,F_Vz,1500
6,30,3,0.8,0,Missing,1500
6,0,1,2.5,0,NF_Ax,1000
6,1,1,3.5,0,NF_Ay,1000
6,2,1,0.8,0,NF_Vx,1000
6,3,1,0.3,0,NF_Vy,1000
6,4,2,11,0,NF_Ax,1000
6,5,2,8.5,0,NF_Ay,1000
6,6,2,3.5,0,NF_Az,1000
6,7,2,0.9,0,NF_Vx,1000
6,8,2,1.1,0,NF_Vy,1000
6,9,2,0.6,0,NF_Vz,1000
6,10,3,5.5,0,NF_Ax,1000
6,11,3,6.5,0,NF_Ay,1000
6,12,3,0.7,0,NF_Vx,1000
6,13,3,0.8,0,NF_Vy,1000
6,14,4,4.5,0,NF_Ax,1000
6,15,4,3.5,0,NF_Ay,1000
6,16,4,3.5,0,NF_Az,1000
6,17,4,0.9,0,NF_Vx,1000
6,18,4,0.8,0,NF_Vy,1000
6,19,4,0.5,0,NF_Vz,1000
6,20,3,0.2,0,F_Vx,1000
6,21,3,0.2,0,F_Vy,1000
6,22,4,0.3,0,F_Vx,1000
6,23,3,0.2,0,F_Vx,1000
6,24,3,0.3,0,F_Vy,1000
6,25,4,0.3,0,F_Vx,1000
6,26,4,0.3,0,F_Vz,1000
6,27,4,0.3,0,F_Vx,1000
6,28,4,0.2,0,F_Vy,1000
6,29,4,0.2,0,F_Vx,1000
6,30,4,0.3,0,F_Vy,1000
6,31,4,0.3,0,Missing,1000
6,0,2,8,0,NF_Ax,3000
6,1,2,4.5,0,NF_Ay,3000
6,2,2,8.5,0,NF_Az,3000
6,3,2,1.5,0,NF_Vx,3000
6,4,2,0.9,0,NF_Vy,3000
6,5,2,1.5,0,NF_Vz,3000
6,6,3,18,0,NF_Ax,3000
6,7,3,5.5,0,NF_Ay,3000
6,8,3,2.5,0,NF_Az,3000
6,9,3,3.2,0,NF_Vx,3000
6,10,3,2,0,NF_Vy,3000
6,11,3,0.8,0,NF_Vz,3000
6,12,1,6,0,NF_Ax,3000
6,13,1,3,0,NF_Ay,3000
6,14,1,1.1,0,NF_Vx,3000
6,15,1,0.8,0,NF_Vy,3000
6,16,4,8.5,0,NF_Ax,3000
6,17,4,4.5,0,NF_Ay,3000
6,18,4,1.6,0,NF_Vx,3000
6,19,4,1.4,0,NF_Vy,3000
6,20,1,0.4,0,F_Vx,3000
6,21,1,0.5,0,F_Vx,3000
6,22,1,0.6,0,F_Vx,3000
6,23,2,1.1,0,F_Vx,3000
6,24,2,1.2,0,F_Vz,3000
6,25,4,0.5,0,F_Vx,3000
6,26,4,0.4,0,F_Vy,3000
6,27,2,0.5,0,F_Vx,3000
6,28,3,3,0,F_Vx,3000
6,29,3,1,0,F_Vy,3000
6,30,3,1.1,0,F_Vx,3000
6,31,3,0.8,0,F_Vy,3000
6,32,3,0.9,0,F_Vy,3000
6,33,4,1.5,0,F_Vx,3000
6,34,4,0.6,0,F_Vy,3000
6,35,3,3,0,Missing,3000
6,0,2,5.5,0,NF_Ax,1500
6,1,2,4.5,0,NF_Ay,1500
6,2,2,2.5,0,NF_Az,1500
6,3,2,1.9,0,NF_Vx,1500
6,4,2,1.1,0,NF_Vy,1500
6,5,2,0.6,0,NF_Vz,1500
6,6,3,6.5,0,NF_Ax,1500
6,7,3,4.5,0,NF_Ay,1500
6,8,3,1.5,0,NF_Vx,1500
6,9,3,1.8,0,NF_Vy,1500
6,10,1,3.5,0,NF_Ax,1500
6,11,1,2.5,0,NF_Ay,1500
6,12,1,1.4,0,NF_Vx,1500
6,13,1,0.6,0,NF_Vy,1500
6,14,4,4.5,0,NF_Ax,1500
6,15,4,3.5,0,NF_Ay,1500
6,16,4,2.5,0,NF_Az,1500
6,17,4,0.7,0,NF_Vx,1500
6,18,4,1.2,0,NF_Vy,1500
6,19,4,0.8,0,NF_Vz,1500
6,20,1,0.2,0,F_Vx,1500
6,21,2,0.6,0,F_Vx,1500
6,22,2,0.8,0,F_Vy,1500
6,23,2,1,0,F_Vx,1500
6,24,2,0.5,0,F_Vx,1500
6,25,1,0.9,0,F_Vx,1500
6,26,3,0.8,0,F_Vx,1500
6,27,3,0.8,0,F_Vy,1500
6,28,4,0.5,0,F_Vx,1500
6,29,3,0.4,0,F_Vy,1500
6,30,3,0.4,0,F_Vy,1500
6,31,4,0.6,0,F_Vy,1500
6,32,4,0.3,0,F_Vy,1500
6,33,2,1,0,Missing,1500
1,15,2,8,0,F_Vz,3000
1,16,3,1.2,0,F_Vy,3000
1,19,2,2.5,0,F_Vz,3000
1,21,4,1,0,F_Vx,3000
1,22,2,8.5,0,F_Vx,3000
1,23,2,11,0,F_Vz,3000
1,24,2,3.5,0,F_Vx,3000
1,25,2,4.5,0,F_Vx,3000
1,26,2,4.5,0,F_Vx,3000
1,27,2,0.8,0,F_Vz,3000
1,31,1,3.5,0,F_Vy,3000
1,32,1,2.5,0,F_Vx,3000
1,33,1,4,0,F_Vx,3000
1,34,1,2.5,0,F_Vy,3000
1,35,1,3.5,0,F_Vy,3000
1,36,1,3,0,F_Vx,3000
1,37,1,1.8,0,F_Vx,3000
1,38,1,1,0,F_Vx,3000
1,39,1,1.2,0,F_Vy,3000
1,44,3,2.8,0,F_Vx,3000
1,45,3,12,0,Missing,3000
6,0,1,4,0,NF_Ax,1500
6,1,1,3.5,0,NF_Ay,1500
6,2,1,0.6,0,NF_Vx,1500
6,3,1,0.7,0,NF_Vy,1500
6,4,2,5,0,NF_Ax,1500
6,5,2,6.5,0,NF_Ay,1500
6,6,2,3,0,NF_Az,1500
6,7,2,0.9,0,NF_Vx,1500
6,8,2,0.8,0,NF_Vy,1500
6,9,2,0.7,0,NF_Vz,1500
6,10,4,4.5,0,NF_Ax,1500
6,11,4,7,0,NF_Ay,1500
6,12,4,4.5,0,NF_Az,1500
6,13,4,0.9,0,NF_Vx,1500
6,14,4,1.4,0,NF_Vy,1500
6,15,4,0.8,0,NF_Vz,1500
6,16,3,7.5,0,NF_Ax,1500
6,17,3,11,0,NF_Ay,1500
6,18,3,1.5,0,NF_Vx,1500
6,19,3,1.7,0,NF_Vy,1500
6,20,3,0.6,0,F_Vy,1500
6,21,3,0.5,0,F_Vx,1500
6,22,3,0.5,0,F_Vy,1500
6,23,3,0.6,0,F_Vx,1500
6,24,3,0.8,0,F_Vy,1500
6,25,4,0.5,0,F_Vy,1500
6,26,4,0.6,0,F_Vy,1500
6,27,3,0.8,0,Missing,1500
6,0,2,14,0,NF_Ax,1500
6,1,2,17,0,NF_Ay,1500
6,2,2,5,0,NF_Az,1500
6,3,2,1.6,0,NF_Vx,1500
6,4,2,1.5,0,NF_Vy,1500
6,5,2,0.4,0,NF_Vz,1500
6,6,3,18,0,NF_Ax,1500
6,7,3,13.5,0,NF_Ay,1500
6,8,3,5,0,NF_Az,1500
6,9,3,2.6,0,NF_Vx,1500
6,10,3,2.3,0,NF_Vy,1500
6,11,3,1.5,0,NF_Vz,1500
6,12,1,4.5,0,NF_Ax,1500
6,13,1,7,0,NF_Ay,1500
6,14,1,0.9,0,NF_Vx,1500
6,15,1,1.4,0,NF_Vy,1500
6,16,4,4.5,0,NF_Ax,1500
6,17,4,4.5,0,NF_Ay,1500
6,18,4,4.5,0,NF_Az,1500
6,19,4,1.3,0,NF_Vx,1500
6,20,4,0.6,0,NF_Vy,1500
6,21,4,0.6,0,NF_Vz,1500
6,22,2,0.3,0,F_Vx,1500
6,23,3,1.4,0,F_Vx,1500
6,24,3,1,0,F_Vy,1500
6,25,3,0.3,0,F_Vz,1500
6,26,2,1,0,F_Vx,1500
6,27,2,1.2,0,F_Vy,1500
6,28,3,0.3,0,F_Vx,1500
6,29,4,0.5,0,F_Vx,1500
6,30,3,0.9,0,F_Vy,1500
6,31,3,0.6,0,F_Vz,1500
6,32,3,0.9,0,F_Vx,1500
6,33,4,0.4,0,F_Vx,1500
6,34,3,1.4,0,Missing,1500
6,0,1,4.5,0,NF_Ax,1500
6,1,1,4.5,0,NF_Ay,1500
6,2,1,3.4,0,NF_Vx,1500
6,3,1,1.3,0,NF_Vy,1500
6,4,2,6.5,0,NF_Ax,1500
6,5,2,8.5,0,NF_Ay,1500
6,6,2,5.5,0,NF_Az,1500
6,7,2,2.2,0,NF_Vx,1500
6,8,2,2.1,0,NF_Vy,1500
6,9,2,2.1,0,NF_Vz,1500
6,10,4,3.5,0,NF_Ax,1500
6,11,4,3.5,0,NF_Ay,1500
6,12,4,1.8,0,NF_Vx,1500
6,13,4,1.9,0,NF_Vy,1500
6,14,3,7.5,0,NF_Ax,1500
6,15,3,8.5,0,NF_Ay,1500
6,16,3,3.5,0,NF_Az,1500
6,17,3,1.6,0,NF_Vx,1500
6,18,3,1.9,0,NF_Vy,1500
6,19,3,0.8,0,NF_Vz,1500
6,20,1,0.6,0,F_Vy,1500
6,21,1,0.4,0,F_Vy,1500
6,22,1,1.1,0,F_Vx,1500
6,23,1,2.1,0,F_Vx,1500
6,24,1,0.5,0,F_Vy,1500
6,25,2,0.3,0,F_Vx,1500
6,26,2,0.5,0,F_Vy,1500
6,27,2,0.3,0,F_Vz,1500
6,28,2,0.8,0,F_Vy,1500
6,29,2,0.8,0,F_Vz,1500
6,30,1,0.1,0,F_Vx,1500
6,31,1,0.1,0,F_Vy,1500
6,32,2,1.6,0,F_Vx,1500
6,33,2,0.6,0,F_Vy,1500
6,34,2,1.7,0,F_Vz,1500
6,35,4,0.7,0,F_Vy,1500
6,36,3,0.6,0,F_Vx,1500
6,37,3,0.5,0,F_Vy,1500
6,38,3,0.2,0,F_Vz,1500
6,39,3,0.5,0,F_Vx,1500
6,40,3,0.8,0,F_Vy,1500
6,41,4,0.1,0,F_Vx,1500
6,42,4,0.1,0,F_Vy,1500
6,43,4,0.3,0,F_Vy,1500
6,44,4,0.9,0,F_Vx,1500
6,45,1,2.1,0,Missing,1500
6,0,2,9,0,NF_Ax,1500
6,1,2,11,0,NF_Az,1500
6,2,2,1,0,NF_Vx,1500
6,3,2,2.6,0,NF_Vz,1500
6,4,3,9.5,0,NF_Ax,1500
6,5,3,17.5,0,NF_Ay,1500
6,6,3,2.5,0,NF_Vx,1500
6,7,3,2.1,0,NF_Vy,1500
6,8,1,9,0,NF_Ax,1500
6,9,1,10.5,0,NF_Ay,1500
6,10,1,0.9,0,NF_Vx,1500
6,11,1,1,0,NF_Vy,1500
6,12,4,9,0,NF_Ax,1500
6,13,4,12,0,NF_Az,1500
6,14,4,1.6,0,NF_Vx,1500
6,15,4,2.3,0,NF_Vz,1500
6,16,2,0.4,0,F_Vz,1500
6,17,2,0.5,0,F_Vz,1500
6,18,2,0.8,0,F_Vz,1500
6,19,3,0.5,0,F_Vx,1500
6,20,3,1,0,F_Vy,1500
6,21,3,0.8,0,F_Vy,1500
6,22,3,0.4,0,F_Vy,1500
6,23,3,0.5,0,F_Vx,1500
6,24,3,1.3,0,F_Vx,1500
6,25,3,0.8,0,F_Vy,1500
6,26,4,0.5,0,F_Vx,1500
6,27,4,0.7,0,F_Vz,1500
6,28,4,0.3,0,F_Vx,1500
6,29,2,0.5,0,F_Vz,1500
6,30,4,0.5,0,F_Vx,1500
6,31,4,1.9,0,F_Vz,1500
