zip_code;week_ending_date;total_properties_this_week;total_properties_last_week;total_properties_week_change;pct_state_traffic_week_avg;pct_national_traffic_week_avg
56289;2015/09/05 00:00:00.000;1;2;-1;0.0097380465;0.000113288
56301;2015/09/05 00:00:00.000;106;103;3;0.3505696757;0.0040783666
56301;2015/07/04 00:00:00.000;282;272;10;0.3497989473;0.0041874375
56303;2015/07/04 00:00:00.000;107;109;-2;0.3988361829;0.0047744615
56304;2015/07/04 00:00:00.000;52;48;4;0.2353787309;0.002817715
56307;2015/09/05 00:00:00.000;6;7;-1;0.0129840621;0.0001510506
56308;2015/09/05 00:00:00.000;73;71;2;0.6621871653;0.0077035813
56309;2015/07/04 00:00:00.000;4;2;2;0.0163457452;0.0001956747
56310;2015/09/05 00:00:00.000;9;9;0;0.0162300776;0.0001888133
56310;2015/07/04 00:00:00.000;11;11;0;0.0523063846;0.0006261589
56311;2015/09/05 00:00:00.000;1;1;0;0.0194760931;0.0002265759
56315;2015/09/05 00:00:00.000;2;2;0;0.0162300776;0.0001888133
56318;2015/09/05 00:00:00.000;2;2;0;0.0129840621;0.0001510506
56318;2015/07/04 00:00:00.000;4;5;-1;0.0228840433;0.0002739445
56319;2015/07/04 00:00:00.000;5;4;1;0.003269149;0.0000391349
56326;2015/09/05 00:00:00.000;4;4;0;0.006492031;0.0000755253
56327;2015/07/04 00:00:00.000;2;2;0;0.0065382981;0.0000782699
56327;2015/09/05 00:00:00.000;1;1;0;0.006492031;0.0000755253
56330;2015/07/04 00:00:00.000;5;4;1;0.0098074471;0.0001174048
56331;2015/09/05 00:00:00.000;5;5;0;0.0486902327;0.0005664398
56331;2015/07/04 00:00:00.000;2;2;0;0.0196148942;0.0002348096
56332;2015/09/05 00:00:00.000;6;5;1;0.0032460155;0.0000377627
56334;2015/09/05 00:00:00.000;10;10;0;0.0973804655;0.0011328796
56336;2015/07/04 00:00:00.000;4;3;1;0.0424989375;0.0005087541
56338;2015/09/05 00:00:00.000;8;5;3;0.006492031;0.0000755253
56339;2015/09/05 00:00:00.000;4;3;1;0.0194760931;0.0002265759
56340;2015/07/04 00:00:00.000;5;6;-1;0.0196148942;0.0002348096
56343;2015/09/05 00:00:00.000;2;2;0;0.0032460155;0.0000377627
56345;2015/07/04 00:00:00.000;31;32;-1;0.0621138318;0.0007435637
56347;2015/07/04 00:00:00.000;19;18;1;0.0098074471;0.0001174048
56347;2015/09/05 00:00:00.000;16;12;4;0.0194760931;0.0002265759
56349;2015/09/05 00:00:00.000;1;1;0;0.0158413332;0.0001817301
56349;2015/07/04 00:00:00.000;3;2;1;0.0065382981;0.0000782699
56353;2015/07/04 00:00:00.000;15;19;-4;0.0359606394;0.0004304842
56354;2015/09/05 00:00:00.000;7;6;1;0.0292141396;0.0003398639
56354;2015/07/04 00:00:00.000;5;5;0;0.0294223414;0.0003522144
56358;2015/07/04 00:00:00.000;5;5;0;0.0948053222;0.001134913
56358;2015/09/05 00:00:00.000;6;6;0;0.0584282793;0.0006797278
56359;2015/09/05 00:00:00.000;12;14;-2;0.0227221086;0.0002643386
56359;2015/07/04 00:00:00.000;10;8;2;0.0163457452;0.0001956747
56361;2015/07/04 00:00:00.000;6;8;-2;0.0130765962;0.0001565397
56362;2015/07/04 00:00:00.000;11;9;2;0.0555755337;0.0006652938
56362;2015/09/05 00:00:00.000;12;9;3;0.0843964034;0.000981829
56367;2015/07/04 00:00:00.000;28;27;1;0.0359606394;0.0004304842
56368;2015/09/05 00:00:00.000;17;15;2;0.0908884344;0.0010573543
56368;2015/07/04 00:00:00.000;13;14;-1;0.0653829808;0.0007826986
56373;2015/07/04 00:00:00.000;6;4;2;0.0130765962;0.0001565397
56374;2015/09/05 00:00:00.000;17;20;-3;0.1298406206;0.0015105061
56375;2015/09/05 00:00:00.000;1;1;0;0.0063365333;0.000072692
56377;2015/07/04 00:00:00.000;75;76;-1;0.1928797934;0.0023089609
56377;2015/09/05 00:00:00.000;56;57;-1;0.1103645275;0.0012839302
56378;2015/09/05 00:00:00.000;14;15;-1;0.0454442172;0.0005286771
56381;2015/07/04 00:00:00.000;10;7;3;0.0490372356;0.000587024
56381;2015/09/05 00:00:00.000;7;8;-1;0.0227221086;0.0002643386
56382;2015/09/05 00:00:00.000;1;1;0;0.0032460155;0.0000377627
56386;2015/07/04 00:00:00.000;2;2;0;0.0098074471;0.0001174048
56387;2015/09/05 00:00:00.000;26;30;-4;0.100626481;0.0011706423
56387;2015/07/04 00:00:00.000;23;19;4;0.0359606394;0.0004304842
56401;2015/09/05 00:00:00.000;111;104;7;0.5193624826;0.0060420245
56431;2015/09/05 00:00:00.000;49;46;3;0.1201025741;0.0013972182
56435;2015/09/05 00:00:00.000;14;11;3;0.0324601552;0.0003776265
56438;2015/09/05 00:00:00.000;6;8;-2;0.006492031;0.0000755253
56440;2015/09/05 00:00:00.000;2;2;0;0.006492031;0.0000755253
56443;2015/09/05 00:00:00.000;5;4;1;0.0227221086;0.0002643386
56444;2015/09/05 00:00:00.000;14;14;0;0.0292141396;0.0003398639
56447;2015/09/05 00:00:00.000;3;2;1;0.0194760931;0.0002265759
56448;2015/09/05 00:00:00.000;5;5;0;0.0194760931;0.0002265759
56452;2015/09/05 00:00:00.000;7;5;2;0.006492031;0.0000755253
56455;2015/09/05 00:00:00.000;20;24;-4;0.006492031;0.0000755253
56461;2015/09/05 00:00:00.000;8;7;1;0.0454442172;0.0005286771
56464;2015/09/05 00:00:00.000;4;5;-1;0.0162300776;0.0001888133
56465;2015/09/05 00:00:00.000;18;15;3;0.0389521862;0.0004531518
56467;2015/09/05 00:00:00.000;5;9;-4;0.0259681241;0.0003021012
56468;2015/09/05 00:00:00.000;158;138;20;0.1525627292;0.0017748447
56472;2015/09/05 00:00:00.000;188;188;0;0.2272210861;0.0026433857
56473;2015/09/05 00:00:00.000;15;12;3;0.0292141396;0.0003398639
56475;2015/09/05 00:00:00.000;3;4;-1;0.0129840621;0.0001510506
56477;2015/09/05 00:00:00.000;3;3;0;0.0032460155;0.0000377627
56481;2015/09/05 00:00:00.000;1;1;0;0.0032460155;0.0000377627
56482;2015/09/05 00:00:00.000;6;8;-2;0.0129840621;0.0001510506
56510;2015/09/05 00:00:00.000;7;6;1;0.006492031;0.0000755253
56514;2015/09/05 00:00:00.000;10;10;0;0.0162300776;0.0001888133
56521;2015/09/05 00:00:00.000;3;3;0;0.0032460155;0.0000377627
56531;2015/09/05 00:00:00.000;2;2;0;0.006492031;0.0000755253
56537;2015/09/05 00:00:00.000;32;34;-2;0.308371474;0.0035874521
56542;2015/09/05 00:00:00.000;3;2;1;0.0097380465;0.000113288
56549;2015/09/05 00:00:00.000;7;7;0;0.0292141396;0.0003398639
56550;2015/09/05 00:00:00.000;1;1;0;0.0032460155;0.0000377627
56554;2015/09/05 00:00:00.000;8;7;1;0.0162300776;0.0001888133
56560;2015/09/05 00:00:00.000;67;62;5;0.4641802188;0.0054000594
56567;2015/09/05 00:00:00.000;3;2;1;0.006492031;0.0000755253
56571;2015/09/05 00:00:00.000;3;2;1;0.0129840621;0.0001510506
56572;2015/09/05 00:00:00.000;13;11;2;0.1493167137;0.0017370821
56575;2015/09/05 00:00:00.000;2;2;0;0.0032460155;0.0000377627
66531;2015/07/04 00:00:00.000;2;2;0;0.0310776163;0.0001555739
66531;2015/09/05 00:00:00.000;2;3;-1;0.0230946882;0.000113288
66532;2015/09/05 00:00:00.000;1;1;0;0.0230946882;0.000113288
66533;2015/07/04 00:00:00.000;6;5;1;0.0251193168;0.0001174048
66533;2015/09/05 00:00:00.000;4;5;-1;0.0307929176;0.0001510506
66534;2015/07/04 00:00:00.000;2;1;1;0.0921041614;0.0004304842
66534;2015/09/05 00:00:00.000;1;2;-1;0.0769822941;0.0003776265
66535;2015/07/04 00:00:00.000;4;3;1;0.100477267;0.0004696192
66535;2015/09/05 00:00:00.000;6;5;1;0.0307929176;0.0001510506
66536;2015/09/05 00:00:00.000;2;2;0;0.0076982294;0.0000377627
66536;2015/07/04 00:00:00.000;2;3;-1;0.0167462112;0.0000782699
66537;2015/09/05 00:00:00.000;2;2;0;0.0153964588;0.0000755253
66537;2015/07/04 00:00:00.000;3;3;0;0.0502386335;0.0002348096
66538;2015/09/05 00:00:00.000;1;1;0;0.0230946882;0.000113288
66539;2015/09/05 00:00:00.000;4;2;2;0.1000769823;0.0004909145
66539;2015/07/04 00:00:00.000;1;1;0;0.0251193168;0.0001174048
66542;2015/09/05 00:00:00.000;9;10;-1;0.1308698999;0.0006419651
66542;2015/07/04 00:00:00.000;8;9;-1;0.0921041614;0.0004304842
66543;2015/07/04 00:00:00.000;3;3;0;0.0334924223;0.0001565397
66543;2015/09/05 00:00:00.000;2;3;-1;0.0846805235;0.0004153892
66546;2015/07/04 00:00:00.000;2;2;0;0.0502386335;0.0002348096
66547;2015/07/04 00:00:00.000;28;28;0;0.3098049066;0.0014479924
66547;2015/09/05 00:00:00.000;18;20;-2;0.1616628176;0.0007930157
66549;2015/07/04 00:00:00.000;2;2;0;0.0753579503;0.0003522144
66549;2015/09/05 00:00:00.000;2;2;0;0.0230946882;0.000113288
66550;2015/09/05 00:00:00.000;2;1;1;0.0147253718;0.000072692
66550;2015/07/04 00:00:00.000;1;1;0;0.0155388082;0.000077787
66554;2015/07/04 00:00:00.000;2;2;0;0.0083731056;0.0000391349
66554;2015/09/05 00:00:00.000;2;3;-1;0.0307929176;0.0001510506
66604;2015/07/04 00:00:00.000;81;70;11;0.5107594407;0.0023872307
66604;2015/09/05 00:00:00.000;80;83;-3;0.4234026174;0.0020769459
66605;2015/07/04 00:00:00.000;22;25;-3;0.1590890061;0.0007435637
66605;2015/09/05 00:00:00.000;44;40;4;0.415704388;0.0020391833
66606;2015/07/04 00:00:00.000;26;32;-6;0.1925814285;0.0009001034
66606;2015/09/05 00:00:00.000;46;50;-4;0.2309468822;0.0011328796
66607;2015/07/04 00:00:00.000;5;4;1;0.0753579503;0.0003522144
66607;2015/09/05 00:00:00.000;10;9;1;0.0307929176;0.0001510506
66608;2015/07/04 00:00:00.000;4;6;-2;0.0418655279;0.0001956747
66608;2015/09/05 00:00:00.000;6;7;-1;0.038491147;0.0001888133
66609;2015/07/04 00:00:00.000;7;7;0;0.0334924223;0.0001565397
66609;2015/09/05 00:00:00.000;12;12;0;0.0846805235;0.0004153892
66610;2015/09/05 00:00:00.000;36;39;-3;0.415704388;0.0020391833
66610;2015/07/04 00:00:00.000;30;27;3;0.9963995646;0.0046570567
66611;2015/09/05 00:00:00.000;40;37;3;0.038491147;0.0001888133
66611;2015/07/04 00:00:00.000;30;24;6;0.1507159005;0.0007044287
66612;2015/09/05 00:00:00.000;1;1;0;0.038491147;0.0001888133
66612;2015/07/04 00:00:00.000;2;2;0;0.0502386335;0.0002348096
66614;2015/09/05 00:00:00.000;77;77;0;0.6312548114;0.0030965376
66614;2015/07/04 00:00:00.000;52;48;4;0.6531022356;0.0030525246
66615;2015/09/05 00:00:00.000;7;4;3;0.1462663587;0.0007174904
66615;2015/07/04 00:00:00.000;4;7;-3;0.0502386335;0.0002348096
66616;2015/07/04 00:00:00.000;13;13;0;0.1255965838;0.000587024
66616;2015/09/05 00:00:00.000;16;14;2;0.1077752117;0.0005286771
66617;2015/07/04 00:00:00.000;12;12;0;0.1925814285;0.0009001034
66618;2015/07/04 00:00:00.000;10;10;0;0.5191325463;0.0024263657
66618;2015/09/05 00:00:00.000;22;19;3;0.4618937644;0.0022657592
66619;2015/09/05 00:00:00.000;4;2;2;0.038491147;0.0001888133
66619;2015/07/04 00:00:00.000;3;3;0;0.0753579503;0.0003522144
66710;2015/09/05 00:00:00.000;1;1;0;0.0230946882;0.000113288
66711;2015/07/04 00:00:00.000;1;1;0;0.0230361668;0.0001101093
66713;2015/07/04 00:00:00.000;11;10;1;0.0837310558;0.0003913493
66713;2015/09/05 00:00:00.000;3;4;-1;0.1539645881;0.0007552531
66720;2015/09/05 00:00:00.000;34;19;15;0.3695150115;0.0018126074
66725;2015/09/05 00:00:00.000;10;7;3;0.1000769823;0.0004909145
66725;2015/07/04 00:00:00.000;19;17;2;0.0586117391;0.0002739445
66733;2015/07/04 00:00:00.000;4;4;0;0.1255965838;0.000587024
66734;2015/07/04 00:00:00.000;1;2;-1;0.0077694041;0.0000388935
66735;2015/09/05 00:00:00.000;1;2;-1;0.0073626859;0.000036346
66736;2015/09/05 00:00:00.000;6;9;-3;0.0307929176;0.0001510506
66736;2015/07/04 00:00:00.000;2;2;0;0.0083731056;0.0000391349
66739;2015/09/05 00:00:00.000;5;5;0;0.0538876059;0.0002643386
66739;2015/07/04 00:00:00.000;1;1;0;0.0502386335;0.0002348096
66748;2015/07/04 00:00:00.000;5;5;0;0.0669848447;0.0003130794
66748;2015/09/05 00:00:00.000;3;3;0;0.038491147;0.0001888133
66753;2015/07/04 00:00:00.000;3;3;0;0.0543858286;0.0002722544
66757;2015/09/05 00:00:00.000;7;8;-1;0.0461893764;0.0002265759
66757;2015/07/04 00:00:00.000;4;4;0;0.0753579503;0.0003522144
66762;2015/07/04 00:00:00.000;38;32;6;0.6949677635;0.0032481992
66763;2015/09/05 00:00:00.000;3;5;-2;0.038491147;0.0001888133
66763;2015/07/04 00:00:00.000;3;3;0;0.1423427949;0.0006652938
66770;2015/09/05 00:00:00.000;2;1;1;0.0294507436;0.0001453841
66773;2015/07/04 00:00:00.000;1;1;0;0.0076787223;0.0000367031
66773;2015/09/05 00:00:00.000;1;1;0;0.0147253718;0.000072692
66777;2015/09/05 00:00:00.000;2;2;0;0.0220880577;0.0001090381
66777;2015/07/04 00:00:00.000;2;3;-1;0.0502386335;0.0002348096
66781;2015/07/04 00:00:00.000;3;5;-2;0.0310776163;0.0001555739
66781;2015/09/05 00:00:00.000;2;2;0;0.0957149168;0.0004724982
66801;2015/07/04 00:00:00.000;53;59;-6;0.6698484468;0.0031307944
66801;2015/09/05 00:00:00.000;56;57;-1;1.03926097;0.0050979582
66830;2015/07/04 00:00:00.000;1;1;0;0.0167462112;0.0000782699
66834;2015/07/04 00:00:00.000;1;1;0;0.0167462112;0.0000782699
66835;2015/09/05 00:00:00.000;3;2;1;0.0368134295;0.0001817301
66835;2015/07/04 00:00:00.000;3;3;0;0.0077694041;0.0000388935
66839;2015/09/05 00:00:00.000;18;12;6;0.4618937644;0.0022657592
66840;2015/09/05 00:00:00.000;1;1;0;0.0368134295;0.0001817301
66852;2015/07/04 00:00:00.000;2;2;0;0.0233082123;0.0001166804
66854;2015/09/05 00:00:00.000;2;2;0;0.0076982294;0.0000377627
66857;2015/07/04 00:00:00.000;1;1;0;0.0077694041;0.0000388935
66860;2015/07/04 00:00:00.000;3;3;0;0.0167462112;0.0000782699
66861;2015/07/04 00:00:00.000;5;6;-1;0.0502386335;0.0002348096
66869;2015/09/05 00:00:00.000;2;2;0;0.0294507436;0.0001453841
66869;2015/07/04 00:00:00.000;1;1;0;0.0083731056;0.0000391349
66871;2015/09/05 00:00:00.000;1;1;0;0.0307929176;0.0001510506
66872;2015/09/05 00:00:00.000;2;2;0;0.0073626859;0.000036346
66901;2015/07/04 00:00:00.000;10;16;-6;0.1172234782;0.000547889
66938;2015/07/04 00:00:00.000;1;1;0;0.093232849;0.0004667218
66956;2015/09/05 00:00:00.000;1;1;0;0.0073626859;0.000036346
66968;2015/07/04 00:00:00.000;1;1;0;0.0098658248;0.000042535
67001;2015/09/05 00:00:00.000;2;2;0;0.0538876059;0.0002643386
67002;2015/07/04 00:00:00.000;56;51;5;0.7786988194;0.0036395485
67003;2015/07/04 00:00:00.000;1;1;0;0.0167462112;0.0000782699
67003;2015/09/05 00:00:00.000;1;1;0;0.0153964588;0.0000755253
67005;2015/07/04 00:00:00.000;10;11;-1;0.343297329;0.0016045321
67010;2015/09/05 00:00:00.000;38;32;6;0.7698229407;0.0037762653
67013;2015/07/04 00:00:00.000;6;6;0;0.0753579503;0.0003522144
67013;2015/09/05 00:00:00.000;6;5;1;0.0461893764;0.0002265759
67016;2015/07/04 00:00:00.000;1;2;-1;0.0083731056;0.0000391349
67017;2015/07/04 00:00:00.000;6;7;-1;0.0334924223;0.0001565397
67017;2015/09/05 00:00:00.000;8;5;3;0.1000769823;0.0004909145
67019;2015/07/04 00:00:00.000;2;2;0;0.0233082123;0.0001166804
67020;2015/09/05 00:00:00.000;2;2;0;0.038491147;0.0001888133
67023;2015/09/05 00:00:00.000;1;1;0;0.0076982294;0.0000377627
67025;2015/07/04 00:00:00.000;4;2;2;0.0669848447;0.0003130794
67026;2015/09/05 00:00:00.000;11;9;2;0.1924557352;0.0009440663
67029;2015/07/04 00:00:00.000;1;1;0;0.0077694041;0.0000388935
67030;2015/07/04 00:00:00.000;1;2;-1;0.0837310558;0.0003913493
67031;2015/09/05 00:00:00.000;3;3;0;0.0846805235;0.0004153892
67037;2015/09/05 00:00:00.000;66;66;0;1.4010777521;0.0068728029
67042;2015/07/04 00:00:00.000;18;21;-3;0.3935359625;0.0018393417
67042;2015/09/05 00:00:00.000;42;40;2;0.2925327175;0.0014349808
67045;2015/09/05 00:00:00.000;3;6;-3;0.0692840647;0.0003398639
67050;2015/09/05 00:00:00.000;3;2;1;0.0230946882;0.000113288
67052;2015/07/04 00:00:00.000;18;19;-1;0.3600435401;0.001682802
67053;2015/07/04 00:00:00.000;1;1;0;0.0167462112;0.0000782699
67053;2015/09/05 00:00:00.000;1;1;0;0.0230946882;0.000113288
67058;2015/09/05 00:00:00.000;4;3;1;0.0441761154;0.0002180761
67060;2015/07/04 00:00:00.000;25;27;-2;0.4521477016;0.0021132862
67062;2015/09/05 00:00:00.000;4;4;0;0.0615858353;0.0003021012
67063;2015/09/05 00:00:00.000;6;4;2;0.0461893764;0.0002265759
67067;2015/09/05 00:00:00.000;4;3;1;0.1077752117;0.0005286771
67068;2015/07/04 00:00:00.000;9;6;3;0.1339696894;0.0006261589
67074;2015/07/04 00:00:00.000;5;5;0;0.0167462112;0.0000782699
67101;2015/07/04 00:00:00.000;19;19;0;0.4186552792;0.0019567465
67104;2015/07/04 00:00:00.000;1;1;0;0.0167462112;0.0000782699
67107;2015/07/04 00:00:00.000;2;2;0;0.0167462112;0.0000782699
67107;2015/09/05 00:00:00.000;6;8;-2;0.0461893764;0.0002265759
67108;2015/07/04 00:00:00.000;4;3;1;0.0418655279;0.0001956747
67110;2015/09/05 00:00:00.000;20;19;1;0.3002309469;0.0014727435
67110;2015/07/04 00:00:00.000;19;14;5;0.3516704346;0.0016436671
67117;2015/07/04 00:00:00.000;5;8;-3;0.0334924223;0.0001565397
67117;2015/09/05 00:00:00.000;3;2;1;0.0461893764;0.0002265759
67118;2015/09/05 00:00:00.000;4;2;2;0.0153964588;0.0000755253
67120;2015/07/04 00:00:00.000;2;3;-1;0.0251193168;0.0001174048
67120;2015/09/05 00:00:00.000;2;2;0;0.0153964588;0.0000755253
67133;2015/07/04 00:00:00.000;22;21;1;0.3600435401;0.001682802
67133;2015/09/05 00:00:00.000;16;18;-2;0.3926096998;0.0019258953
67135;2015/09/05 00:00:00.000;6;3;3;0.0538876059;0.0002643386
67144;2015/07/04 00:00:00.000;6;7;-1;0.0334924223;0.0001565397
67144;2015/09/05 00:00:00.000;3;4;-1;0.1308698999;0.0006419651
67146;2015/07/04 00:00:00.000;3;2;1;0.0167462112;0.0000782699
67149;2015/09/05 00:00:00.000;5;6;-1;0.0307929176;0.0001510506
67151;2015/07/04 00:00:00.000;1;1;0;0.0076787223;0.0000367031
67152;2015/09/05 00:00:00.000;15;9;6;0.415704388;0.0020391833
67202;2015/07/04 00:00:00.000;3;3;0;0.0502386335;0.0002348096
67203;2015/07/04 00:00:00.000;53;50;3;1.5155321109;0.0070834224
67205;2015/07/04 00:00:00.000;66;69;-3;1.0550113037;0.0049310012
67206;2015/07/04 00:00:00.000;53;53;0;1.3983086327;0.0065355333
67208;2015/07/04 00:00:00.000;45;44;1;0.988026459;0.0046179218
67209;2015/07/04 00:00:00.000;25;24;1;0.8289374529;0.0038743581
67212;2015/07/04 00:00:00.000;75;61;14;1.9927991292;0.0093141134
67213;2015/07/04 00:00:00.000;34;33;1;0.443774596;0.0020741513
67215;2015/07/04 00:00:00.000;16;16;0;0.4856401239;0.002269826
67216;2015/07/04 00:00:00.000;29;28;1;0.4102821737;0.0019176116
67218;2015/07/04 00:00:00.000;48;51;-3;0.9126685087;0.0042657074
67219;2015/07/04 00:00:00.000;30;31;-1;0.4940132295;0.0023089609
67223;2015/07/04 00:00:00.000;1;1;0;0.0167462112;0.0000782699
67226;2015/07/04 00:00:00.000;152;142;10;1.088503726;0.0050875409
67228;2015/07/04 00:00:00.000;12;11;1;0.1088503726;0.0005087541
67230;2015/07/04 00:00:00.000;67;60;7;1.0131457758;0.0047353266
67235;2015/07/04 00:00:00.000;51;50;1;1.2810851545;0.0059876443
67333;2015/07/04 00:00:00.000;11;10;1;0.0669848447;0.0003130794
67335;2015/07/04 00:00:00.000;8;8;0;0.0586117391;0.0002739445
67356;2015/07/04 00:00:00.000;3;3;0;0.0586117391;0.0002739445
67410;2015/07/04 00:00:00.000;70;73;-3;0.4688939128;0.0021915561
67428;2015/07/04 00:00:00.000;3;2;1;0.0543858286;0.0002722544
67432;2015/07/04 00:00:00.000;9;9;0;0.100477267;0.0004696192
67436;2015/07/04 00:00:00.000;1;1;0;0.0155388082;0.000077787
67439;2015/07/04 00:00:00.000;2;3;-1;0.0167462112;0.0000782699
67443;2015/07/04 00:00:00.000;3;3;0;0.0388470204;0.0001944674
67451;2015/07/04 00:00:00.000;16;24;-8;0.0083731056;0.0000391349
67456;2015/07/04 00:00:00.000;14;16;-2;0.5275056518;0.0024655006
67460;2015/07/04 00:00:00.000;55;56;-1;0.5526249686;0.0025829054
67464;2015/07/04 00:00:00.000;1;1;0;0.0251193168;0.0001174048
67467;2015/07/04 00:00:00.000;3;3;0;0.0083731056;0.0000391349
67468;2015/07/04 00:00:00.000;1;1;0;0.0076787223;0.0000367031
67470;2015/07/04 00:00:00.000;1;1;0;0.0077694041;0.0000388935
67501;2015/07/04 00:00:00.000;25;23;2;0.4019090681;0.0018784766
67502;2015/07/04 00:00:00.000;41;38;3;0.7703257138;0.0036004136
67516;2015/07/04 00:00:00.000;1;1;0;0.0077694041;0.0000388935
67523;2015/07/04 00:00:00.000;1;1;0;0.0077694041;0.0000388935
67529;2015/07/04 00:00:00.000;1;1;0;0.0167462112;0.0000782699
67530;2015/07/04 00:00:00.000;13;17;-4;0.4019090681;0.0018784766
67543;2015/07/04 00:00:00.000;2;2;0;0.0837310558;0.0003913493
67548;2015/07/04 00:00:00.000;1;1;0;0.0077694041;0.0000388935
67550;2015/07/04 00:00:00.000;1;3;-2;0.0083731056;0.0000391349
67560;2015/07/04 00:00:00.000;1;1;0;0.0083731056;0.0000391349
67570;2015/07/04 00:00:00.000;3;4;-1;0.0167462112;0.0000782699
67579;2015/07/04 00:00:00.000;5;4;1;0.100477267;0.0004696192
67647;2015/07/04 00:00:00.000;1;1;0;0.0155388082;0.000077787
77301;2015/07/04 00:00:00.000;52;54;-2;0.0615867529;0.0048527313
77302;2015/09/05 00:00:00.000;55;41;14;0.0634597684;0.0049469076
77302;2015/07/04 00:00:00.000;40;33;7;0.08095678;0.0063789936
77303;2015/09/05 00:00:00.000;45;37;8;0.0697573027;0.0054378221
77303;2015/07/04 00:00:00.000;31;29;2;0.0596000834;0.0046961916
77304;2015/09/05 00:00:00.000;190;164;26;0.1007605484;0.0078546319
77304;2015/07/04 00:00:00.000;103;98;5;0.1137368259;0.008961899
77316;2015/07/04 00:00:00.000;142;138;4;0.1057901481;0.0083357401
77316;2015/09/05 00:00:00.000;169;150;19;0.1094802112;0.0085343597
77327;2015/07/04 00:00:00.000;19;20;-1;0.0566200793;0.004461382
77327;2015/09/05 00:00:00.000;42;20;22;0.0353630771;0.0027566737
77328;2015/09/05 00:00:00.000;29;15;14;0.0348786514;0.002718911
77338;2015/07/04 00:00:00.000;66;59;7;0.1082734849;0.0085314148
77338;2015/09/05 00:00:00.000;85;71;14;0.118199874;0.0092140874
77345;2015/09/05 00:00:00.000;182;118;64;0.0799302427;0.0062308378
77346;2015/07/04 00:00:00.000;145;148;-3;0.2244936476;0.0176889884
77351;2015/09/05 00:00:00.000;171;83;88;0.128372814;0.0100071032
77354;2015/07/04 00:00:00.000;155;147;8;0.1624102274;0.0127971222
77355;2015/07/04 00:00:00.000;60;60;0;0.1201935016;0.0094706531
77356;2015/09/05 00:00:00.000;431;279;152;0.1947391368;0.0151805867
77357;2015/07/04 00:00:00.000;17;17;0;0.0451967299;0.0035612786
77357;2015/09/05 00:00:00.000;30;17;13;0.0290655428;0.0022657592
77358;2015/09/05 00:00:00.000;10;9;1;0.0305188199;0.0023790472
77358;2015/07/04 00:00:00.000;6;4;2;0.0253300355;0.0019958814
77363;2015/09/05 00:00:00.000;6;5;1;0.0169549;0.0013216929
77363;2015/07/04 00:00:00.000;3;3;0;0.010926682;0.0008609685
77364;2015/09/05 00:00:00.000;22;11;11;0.0164704743;0.0012839302
77364;2015/07/04 00:00:00.000;12;10;2;0.0248333681;0.0019567465
77365;2015/07/04 00:00:00.000;86;102;-16;0.0735067696;0.0057919697
77371;2015/09/05 00:00:00.000;14;11;3;0.00678196;0.0005286771
77371;2015/07/04 00:00:00.000;6;4;2;0.0243367007;0.0019176116
77372;2015/09/05 00:00:00.000;24;16;8;0.0334253742;0.0026056231
77375;2015/09/05 00:00:00.000;662;506;156;0.1913481568;0.0149162481
77375;2015/07/04 00:00:00.000;394;398;-4;0.1604235579;0.0126405825
77378;2015/07/04 00:00:00.000;42;43;-1;0.0759901064;0.0059876443
77379;2015/07/04 00:00:00.000;217;237;-20;0.2975037498;0.0234418232
77379;2015/09/05 00:00:00.000;321;238;83;0.3318316136;0.0258674176
77380;2015/09/05 00:00:00.000;408;250;158;0.1603449111;0.0124994383
77382;2015/07/04 00:00:00.000;518;522;-4;0.2398903358;0.0189021713
77384;2015/09/05 00:00:00.000;103;98;5;0.0610376399;0.0047580943
77385;2015/07/04 00:00:00.000;84;76;8;0.1038034787;0.0081792004
77385;2015/09/05 00:00:00.000;96;84;12;0.0847744998;0.0066084643
77386;2015/09/05 00:00:00.000;259;240;19;0.2107251853;0.0164267542
77386;2015/07/04 00:00:00.000;200;205;-5;0.2160503025;0.0170236946
77396;2015/09/05 00:00:00.000;113;71;42;0.1366080512;0.0106490683
77401;2015/07/04 00:00:00.000;48;51;-3;0.0546334098;0.0043048423
77406;2015/09/05 00:00:00.000;230;156;74;0.1739088311;0.0135567926
