Keyword,Mentions,Mention Date,Zipcode,State,IP Address,,,
cookies,1704,4/14/14,19805,Delaware,193.61.154.87,,,
blossoms,1384,4/15/14,33305,Florida,112.33.88.157,,,
quotes,248,4/15/14,44393,Ohio,180.247.32.191,,,
stories,1992,4/16/14,75246,Texas,92.240.236.172,,,
stressed,376,4/16/14,19141,Pennsylvania,34.90.119.183,,,
anniversary,392,4/17/14,76598,Texas,62.223.192.175,,,
delicious,888,4/17/14,12210,New York,175.211.23.14,,,
kiss,984,4/17/14,58207,North Dakota,115.170.57.201,,,
osmond,1872,4/17/14,20851,Maryland,109.109.61.34,,,
snores,1072,4/17/14,83722,Idaho,246.129.64.124,,,
years,1040,4/17/14,10034,New York,232.99.102.219,,,
holder,1864,4/18/14,11480,New York,244.68.61.112,,,
cookies,992,4/19/14,66205,Kansas,54.143.155.36,,,
enjoy,632,4/19/14,75265,Texas,157.151.90.226,,,
instructions,440,4/19/14,28263,North Carolina,186.98.64.53,,,
instructions,1368,4/19/14,98008,Washington,244.235.51.11,,,
mommy,912,4/19/14,94237,California,108.204.100.110,,,
tree,1784,4/19/14,6673,Connecticut,12.173.8.108,,,
worldaposs,776,4/19/14,65105,Missouri,144.249.176.208,,,
bodies,360,4/20/14,94807,California,194.114.173.56,,,
favors,408,4/20/14,10203,New York,159.245.68.104,,,
healthy,1240,4/20/14,92555,California,104.140.111.121,,,
hope,1976,4/20/14,48919,Michigan,231.254.46.201,,,
jewelry,776,4/20/14,32309,Florida,107.215.202.172,,,
basket,3104,4/21/14,11024,New York,2.253.46.56,,,
bunny,3512,4/21/14,32304,Florida,58.117.23.141,,,
bunny,1928,4/21/14,92013,California,55.240.44.111,,,
bunny,1824,4/21/14,12210,New York,220.93.34.202,,,
bunny,1792,4/21/14,76105,Texas,125.16.31.159,,,
easter,3056,4/21/14,33742,Florida,122.109.116.87,,,
fine,1016,4/21/14,71137,Louisiana,190.71.214.254,,,
hershey,2504,4/21/14,92513,California,103.164.99.4,,,
hugs,2832,4/21/14,24029,Virginia,253.45.91.25,,,
hugs,1784,4/21/14,30130,Georgia,162.124.166.235,,,
hugs,3128,4/21/14,57193,South Dakota,95.18.22.238,,,
kiss,2760,4/21/14,36670,Alabama,244.82.122.110,,,
kiss,3336,4/21/14,31914,Georgia,231.143.241.199,,,
kiss,2584,4/21/14,50335,Iowa,248.117.93.184,,,
kiss,3080,4/21/14,23551,Virginia,1.70.220.14,,,
love,1776,4/21/14,40524,Kentucky,126.9.38.24,,,
morning,2552,4/21/14,90605,California,185.64.124.149,,,
morning,2272,4/21/14,90025,California,103.8.228.227,,,
morning,3304,4/21/14,94605,California,78.136.216.157,,,
quickest,552,4/21/14,50393,Iowa,4.9.132.106,,,
basket,1760,4/22/14,23213,Virginia,194.92.232.189,,,
basket,1632,4/22/14,46278,Indiana,236.199.111.60,,,
basket,2600,4/22/14,20904,Maryland,81.55.151.146,,,
basket,3136,4/22/14,14276,New York,215.178.206.115,,,
basket,3536,4/22/14,33129,Florida,80.234.42.110,,,
bunny,2064,4/22/14,25336,West Virginia,67.86.246.7,,,
bunny,3360,4/22/14,85725,Arizona,43.78.90.105,,,
bunny,2624,4/22/14,30610,Georgia,187.17.134.114,,,
bunny,3336,4/22/14,78749,Texas,199.23.142.194,,,
chocolate,2440,4/22/14,82007,Wyoming,220.238.4.29,,,
chocolate,1904,4/22/14,75397,Texas,158.34.250.202,,,
chocolate,2528,4/22/14,45213,Ohio,181.74.132.105,,,
chocolate,2904,4/22/14,33647,Florida,140.28.4.208,,,
chocolate,1672,4/22/14,31132,Georgia,169.245.205.245,,,
delicious,1712,4/22/14,2905,Rhode Island,208.122.217.92,,,
easter,3160,4/22/14,20436,District of Columbia,7.249.224.103,,,
gift,368,4/22/14,35815,Alabama,227.138.131.240,,,
hugs,3024,4/22/14,70124,Louisiana,6.238.19.36,,,
kiss,2328,4/22/14,76129,Texas,38.238.51.210,,,
kiss,2136,4/22/14,20580,District of Columbia,25.130.137.86,,,
kiss,2736,4/22/14,70005,Louisiana,73.42.112.166,,,
kiss,2576,4/22/14,7104,New Jersey,107.38.166.171,,,
kiss,2480,4/22/14,99709,Alaska,15.222.58.154,,,
kisses,1664,4/22/14,75260,Texas,147.101.171.228,,,
kisses,3120,4/22/14,64187,Missouri,100.23.230.242,,,
morning,2240,4/22/14,85015,Arizona,158.101.27.115,,,
morning,2296,4/22/14,33233,Florida,68.39.170.204,,,
presents,352,4/22/14,7188,New Jersey,189.99.74.115,,,
basket,3104,4/23/14,40210,Kentucky,10.3.36.119,,,
basket,2384,4/23/14,10079,New York,253.17.200.98,,,
bunny,3080,4/23/14,77343,Texas,194.171.53.216,,,
bunny,3192,4/23/14,11044,New York,217.122.105.3,,,
bunny,2496,4/23/14,40205,Kentucky,188.183.201.115,,,
butter,1040,4/23/14,32854,Florida,27.175.86.160,,,
chocolate,2320,4/23/14,3105,New Hampshire,24.241.203.80,,,
easter,2360,4/23/14,22093,Virginia,45.184.196.254,,,
hershey,2352,4/23/14,6510,Connecticut,106.15.208.55,,,
hershey,1792,4/23/14,27409,North Carolina,112.192.198.146,,,
hugs,2712,4/23/14,39296,Mississippi,123.175.25.20,,,
hugs,2128,4/23/14,90305,California,177.241.119.176,,,
hugs,1632,4/23/14,35225,Alabama,0.66.149.210,,,
kisses,3384,4/23/14,92844,California,182.17.25.235,,,
kisses,2976,4/23/14,35220,Alabama,155.215.185.180,,,
morning,2872,4/23/14,70160,Louisiana,250.107.34.155,,,
morning,1872,4/23/14,85754,Arizona,3.74.254.86,,,
morning,3056,4/23/14,60624,Illinois,71.172.220.104,,,
project,1016,4/23/14,94237,California,51.196.252.139,,,
basket,2064,4/24/14,88589,Texas,86.208.180.176,,,
basket,2016,4/24/14,21290,Maryland,233.117.213.54,,,
chocolate,3496,4/24/14,33694,Florida,161.29.182.15,,,
closed,1896,4/24/14,33233,Florida,127.31.57.31,,,
easter,1864,4/24/14,11388,New York,190.255.228.33,,,
easter,1768,4/24/14,6721,Connecticut,197.197.158.213,,,
hershey,3080,4/24/14,33196,Florida,191.207.75.249,,,
hugs,1640,4/24/14,44760,Ohio,128.37.160.193,,,
kiss,2816,4/24/14,64114,Missouri,123.238.66.78,,,
kiss,2928,4/24/14,20851,Maryland,108.160.134.80,,,
kiss,2200,4/24/14,56372,Minnesota,233.69.230.176,,,
kisses,3048,4/24/14,75185,Texas,194.216.227.255,,,
trinket,1792,4/24/14,46896,Indiana,185.60.69.154,,,
anniversary,1064,4/25/14,52804,Iowa,211.179.226.231,,,
basket,3568,4/25/14,29403,South Carolina,167.151.200.84,,,
basket,1720,4/25/14,76096,Texas,27.201.195.193,,,
bunny,1864,4/25/14,73190,Oklahoma,225.221.115.231,,,
bunny,2736,4/25/14,27605,North Carolina,35.83.91.45,,,
bunny,1608,4/25/14,46852,Indiana,142.91.135.15,,,
bunny,3472,4/25/14,92110,California,182.95.119.106,,,
chocolate,3048,4/25/14,73124,Oklahoma,1.45.249.207,,,
chocolate,2736,4/25/14,55188,Minnesota,250.72.230.132,,,
chocolate,2936,4/25/14,8619,New Jersey,86.247.26.232,,,
chocolate,3112,4/25/14,32118,Florida,3.183.40.25,,,
delicious,1400,4/25/14,44705,Ohio,132.148.62.106,,,
easter,2288,4/25/14,30506,Georgia,150.20.140.174,,,
easter,2816,4/25/14,40505,Kentucky,12.114.59.111,,,
hershey,3424,4/25/14,94121,California,112.219.213.252,,,
hugs,2448,4/25/14,30089,Georgia,238.67.241.227,,,
kiss,1880,4/25/14,81010,Colorado,82.5.252.105,,,
kiss,2408,4/25/14,24004,Virginia,225.21.177.217,,,
kisses,2040,4/25/14,29411,South Carolina,216.184.130.229,,,
morning,2856,4/25/14,11215,New York,240.201.177.2,,,
basket,1784,4/26/14,37228,Tennessee,245.166.131.129,,,
basket,3552,4/26/14,60646,Illinois,32.34.83.8,,,
bunny,2816,4/26/14,96845,Hawaii,21.235.110.182,,,
bunny,3024,4/26/14,93106,California,242.45.8.79,,,
cake,752,4/26/14,33543,Florida,169.187.85.6,,,
chocolate,3216,4/26/14,2745,Massachusetts,55.51.22.58,,,
easter,2560,4/26/14,55407,Minnesota,142.178.201.6,,,
easter,1656,4/26/14,23242,Virginia,25.93.80.213,,,
gift,552,4/26/14,19725,Delaware,104.45.60.117,,,
hershey,3272,4/26/14,84105,Utah,11.90.242.152,,,
hershey,2208,4/26/14,78769,Texas,12.225.187.119,,,
hershey,2712,4/26/14,96815,Hawaii,154.16.231.251,,,
hershey,2576,4/26/14,72204,Arkansas,145.185.109.176,,,
hugs,2176,4/26/14,32825,Florida,202.201.230.197,,,
hugs,3232,4/26/14,60193,Illinois,171.46.57.163,,,
hugs,1808,4/26/14,36622,Alabama,207.34.95.41,,,
hugs,2376,4/26/14,20051,District of Columbia,118.174.246.243,,,
hugs,2920,4/26/14,94712,California,45.14.158.60,,,
hugs,3440,4/26/14,87592,New Mexico,55.76.9.180,,,
hugs,3264,4/26/14,77080,Texas,120.153.238.160,,,
kiss,2576,4/26/14,20910,Maryland,148.158.154.116,,,
kisses,3528,4/26/14,90410,California,1.172.12.104,,,
morning,1984,4/26/14,75226,Texas,15.95.164.186,,,
morning,2920,4/26/14,10039,New York,53.90.208.249,,,
shes,768,4/26/14,23225,Virginia,131.110.27.104,,,
basket,1880,4/27/14,23242,Virginia,198.236.97.146,,,
basket,2112,4/27/14,85045,Arizona,193.13.236.80,,,
bunny,2040,4/27/14,88558,Texas,74.33.142.70,,,
chocolate,1688,4/27/14,19141,Pennsylvania,7.32.7.147,,,
chocolate,2568,4/27/14,15215,Pennsylvania,95.241.18.251,,,
easter,1888,4/27/14,75044,Texas,122.201.160.184,,,
establishment,1896,4/27/14,20041,District of Columbia,96.141.183.255,,,
glue,1816,4/27/14,93794,California,7.130.46.89,,,
hershey,1824,4/27/14,49048,Michigan,99.144.25.0,,,
hershey,2448,4/27/14,23520,Virginia,144.209.181.137,,,
hershey,2744,4/27/14,30375,Georgia,50.20.226.30,,,
hershey,3032,4/27/14,75397,Texas,200.219.39.0,,,
hershey,2464,4/27/14,2458,Massachusetts,57.180.201.202,,,
hugs,2944,4/27/14,66617,Kansas,78.37.168.218,,,
hugs,2704,4/27/14,65211,Missouri,248.39.47.123,,,
kisses,2864,4/27/14,7544,New Jersey,32.158.111.214,,,
kisses,1656,4/27/14,58207,North Dakota,45.52.127.29,,,
kisses,2112,4/27/14,76129,Texas,116.251.197.56,,,
kisses,1840,4/27/14,62723,Illinois,242.82.167.142,,,
kisses,1784,4/27/14,43615,Ohio,38.34.20.162,,,
morning,3232,4/27/14,45807,Ohio,227.214.241.169,,,
paper,336,4/27/14,2912,Rhode Island,128.212.155.221,,,
store,832,4/27/14,97075,Oregon,28.42.246.41,,,
worried,1400,4/27/14,98115,Washington,151.249.234.102,,,
basket,3408,4/28/14,64199,Missouri,79.104.93.221,,,
basket,2392,4/28/14,19131,Pennsylvania,232.95.19.162,,,
bunny,3296,4/28/14,33811,Florida,108.93.185.201,,,
bunny,1888,4/28/14,37205,Tennessee,69.251.10.29,,,
chocolate,2584,4/28/14,32909,Florida,228.152.112.255,,,
chocolate,3000,4/28/14,95894,California,199.200.57.35,,,
chocolate,1704,4/28/14,92405,California,152.13.223.77,,,
chocolate,2040,4/28/14,27110,North Carolina,54.172.112.79,,,
chocolate,1848,4/28/14,31405,Georgia,51.30.66.6,,,
delicious,1576,4/28/14,61110,Illinois,74.118.207.142,,,
easter,2600,4/28/14,62756,Illinois,76.186.21.130,,,
hershey,3040,4/28/14,87201,New Mexico,136.18.136.71,,,
hershey,2944,4/28/14,91125,California,188.244.179.236,,,
hershey,3136,4/28/14,20442,District of Columbia,226.232.191.134,,,
hugs,3584,4/28/14,78230,Texas,41.255.146.59,,,
kiss,2776,4/28/14,22212,Virginia,70.194.157.253,,,
kiss,3496,4/28/14,30386,Georgia,171.41.200.231,,,
kiss,2512,4/28/14,85072,Arizona,229.62.40.100,,,
kiss,1992,4/28/14,77276,Texas,5.148.76.173,,,
kiss,2008,4/28/14,94250,California,253.126.127.67,,,
kiss,2896,4/28/14,89519,Nevada,42.92.53.110,,,
kiss,2280,4/28/14,75236,Texas,250.112.61.17,,,
kisses,3144,4/28/14,88535,Texas,234.223.196.9,,,
kisses,2840,4/28/14,31998,Georgia,23.226.142.146,,,
kisses,2816,4/28/14,12247,New York,238.6.160.68,,,
kisses,3424,4/28/14,60193,Illinois,226.57.233.74,,,
kisses,1728,4/28/14,15220,Pennsylvania,156.246.197.233,,,
morning,2312,4/28/14,96820,Hawaii,48.223.198.244,,,
morning,1888,4/28/14,20010,District of Columbia,25.213.2.232,,,
morning,3040,4/28/14,38161,Tennessee,114.124.164.211,,,
night,1968,4/28/14,49505,Michigan,37.93.73.76,,,
relaxing,1568,4/28/14,2745,Massachusetts,222.67.178.62,,,
stressed,376,4/28/14,85246,Arizona,76.150.26.213,,,
basket,2048,4/29/14,66225,Kansas,30.186.14.93,,,
bunny,3160,4/29/14,10150,New York,89.93.79.122,,,
bunny,2360,4/29/14,46015,Indiana,20.254.109.135,,,
bunny,3216,4/29/14,88553,Texas,177.76.217.23,,,
chocolate,1632,4/29/14,6520,Connecticut,16.42.7.97,,,
easter,3280,4/29/14,64187,Missouri,14.61.125.141,,,
easter,1984,4/29/14,85705,Arizona,5.206.188.201,,,
easter,1632,4/29/14,14215,New York,171.229.238.176,,,
favors,304,4/29/14,32244,Florida,84.250.174.158,,,
hershey,1488,4/29/14,37205,Tennessee,247.55.115.108,,,
hershey,2880,4/29/14,11205,New York,163.88.195.54,,,
hershey,2872,4/29/14,75310,Texas,57.17.5.224,,,
hershey,1928,4/29/14,47725,Indiana,130.221.211.133,,,
hugs,2040,4/29/14,40298,Kentucky,190.31.3.10,,,
juice,968,4/29/14,33742,Florida,21.140.171.32,,,
kiss,2968,4/29/14,19886,Delaware,107.162.134.100,,,
kiss,2096,4/29/14,33180,Florida,110.135.31.197,,,
kiss,3392,4/29/14,93907,California,197.161.11.172,,,
kisses,1712,4/29/14,47805,Indiana,180.93.231.60,,,
kisses,2952,4/29/14,75241,Texas,194.115.108.57,,,
kisses,2152,4/29/14,36670,Alabama,124.26.179.250,,,
morning,2264,4/29/14,2162,Massachusetts,180.113.251.214,,,
morning,1968,4/29/14,10024,New York,189.0.146.114,,,
peanut,1208,4/29/14,31405,Georgia,158.167.151.199,,,
sweet,1936,4/29/14,19605,Pennsylvania,98.107.235.94,,,
basket,3488,4/30/14,60657,Illinois,155.41.5.156,,,
basket,2720,4/30/14,20046,District of Columbia,89.120.67.169,,,
basket,3208,4/30/14,98175,Washington,14.243.130.215,,,
bunny,2312,4/30/14,27415,North Carolina,246.71.145.96,,,
bunny,3360,4/30/14,13224,New York,111.162.24.153,,,
chocolate,2928,4/30/14,85083,Arizona,189.144.67.171,,,
chocolate,2912,4/30/14,73152,Oklahoma,207.7.144.198,,,
chocolate,1968,4/30/14,73124,Oklahoma,96.229.112.240,,,
easter,2896,4/30/14,20244,District of Columbia,7.76.238.201,,,
easter,3008,4/30/14,11231,New York,79.188.4.191,,,
giant,1720,4/30/14,94064,California,186.112.87.244,,,
happy,1064,4/30/14,22156,Virginia,210.103.206.201,,,
hershey,3568,4/30/14,92176,California,15.158.21.240,,,
hershey,2256,4/30/14,15279,Pennsylvania,96.17.143.55,,,
hershey,2128,4/30/14,94273,California,130.185.230.45,,,
hugs,1816,4/30/14,75260,Texas,152.190.249.26,,,
hugs,1776,4/30/14,94105,California,227.25.92.174,,,
hugs,3280,4/30/14,81005,Colorado,62.248.135.132,,,
instructions,1392,4/30/14,20051,District of Columbia,32.47.10.114,,,
kiss,2608,4/30/14,32209,Florida,250.3.215.232,,,
kisses,2080,4/30/14,6673,Connecticut,162.109.216.23,,,
kisses,2056,4/30/14,70160,Louisiana,114.24.73.15,,,
making,408,4/30/14,72905,Arkansas,61.168.99.191,,,
morning,1632,4/30/14,33013,Florida,43.200.14.187,,,
morning,2024,4/30/14,78296,Texas,86.35.25.254,,,
morning,3128,4/30/14,22217,Virginia,213.17.230.60,,,
kiss1016,1448,5/1/14,25326,West Virginia,234.60.140.128,,,
saved,208,5/1/14,64190,Missouri,10.232.201.24,,,
sick,1064,5/1/14,19605,Pennsylvania,225.22.92.29,,,
stressed,504,5/1/14,80310,Colorado,19.21.251.8,,,
time,856,5/1/14,44315,Ohio,180.102.117.248,,,
world,1344,5/1/14,29225,South Carolina,48.245.82.71,,,
butter,424,5/2/14,55446,Minnesota,33.185.179.137,,,
factory,1736,5/2/14,77015,Texas,189.237.127.91,,,
gifts,1696,5/2/14,2109,Massachusetts,182.243.221.98,,,
instructions,552,5/2/14,23464,Virginia,74.158.249.204,,,
shes,1888,5/3/14,24048,Virginia,34.245.204.125,,,
silly,1736,5/3/14,70810,Louisiana,109.60.154.50,,,
videos,1408,5/3/14,76544,Texas,198.47.250.114,,,
butter,688,5/4/14,80305,Colorado,144.26.255.108,,,
crochet,1464,5/4/14,33325,Florida,109.217.60.131,,,
gift,840,5/4/14,84605,Utah,236.240.13.218,,,
glue,1160,5/4/14,74149,Oklahoma,176.253.0.167,,,
watch,328,5/4/14,93111,California,122.166.198.171,,,
youre,256,5/4/14,11236,New York,38.166.28.227,,,
cheers,1296,5/5/14,33069,Florida,233.64.251.197,,,
life,1400,5/5/14,92867,California,25.50.134.119,,,
modules,1224,5/5/14,14905,New York,74.8.114.96,,,
write,672,5/5/14,24024,Virginia,87.34.218.8,,,
play,296,5/6/14,34114,Florida,67.6.138.75,,,
review,240,5/6/14,50310,Iowa,102.60.24.155,,,
glue,1800,5/7/14,14619,New York,106.142.173.240,,,
juice,624,5/7/14,27116,North Carolina,81.219.55.219,,,
review,296,5/8/14,23471,Virginia,51.130.196.33,,,
balloons,280,5/9/14,11220,New York,189.136.20.115,,,
folds,840,5/9/14,28230,North Carolina,81.252.104.126,,,
gifts,904,5/9/14,35290,Alabama,189.35.36.7,,,
studios,1992,5/9/14,37215,Tennessee,136.110.11.47,,,
unwrap,1424,5/9/14,61605,Illinois,84.250.206.219,,,
austin,1064,5/10/14,80228,Colorado,239.81.193.160,,,
letter,1552,5/10/14,55579,Minnesota,114.207.34.175,,,
machine,1416,5/10/14,50330,Iowa,193.35.32.82,,,
politicbot,760,5/10/14,11054,New York,115.151.74.71,,,
sick,1600,5/10/14,98506,Washington,117.60.252.228,,,
sleep,1240,5/10/14,22234,Virginia,148.17.109.125,,,
stickers,1536,5/10/14,92132,California,77.74.161.245,,,
cute,1384,5/11/14,29579,South Carolina,51.6.35.213,,,
date,976,5/11/14,50305,Iowa,144.108.86.161,,,
healthy,296,5/11/14,48956,Michigan,18.127.25.86,,,
horny,536,5/11/14,60435,Illinois,54.122.18.148,,,
hugs,408,5/11/14,98133,Washington,204.60.154.194,,,
party,1272,5/13/14,33034,Florida,85.89.128.70,,,
favorite,544,5/14/14,71307,Louisiana,81.6.41.106,,,
favors,600,5/14/14,44197,Ohio,39.197.169.92,,,
future,1824,5/14/14,44315,Ohio,38.20.76.85,,,
personalized,512,5/14/14,75392,Texas,177.220.20.47,,,
creative,304,5/15/14,98158,Washington,159.43.96.229,,,
ideas,976,5/15/14,47405,Indiana,104.53.122.216,,,
quickest,640,5/15/14,33972,Florida,45.116.237.100,,,
situation,1864,5/15/14,75226,Texas,241.186.104.201,,,
suggestions,1608,5/15/14,33610,Florida,227.98.194.153,,,
love,1992,5/16/14,33355,Florida,132.153.65.224,,,
giant,1520,5/17/14,45999,Ohio,249.175.167.109,,,
biggest,264,5/18/14,68144,Nebraska,140.50.68.237,,,
quickest,1088,5/18/14,66286,Kansas,103.90.108.70,,,
reasons,1488,5/18/14,20073,District of Columbia,188.24.74.35,,,
time,712,5/18/14,50330,Iowa,169.233.78.80,,,
falling,1952,5/19/14,32399,Florida,100.16.207.164,,,
series,360,5/19/14,93386,California,4.246.31.109,,,
commercial,216,5/20/14,49505,Michigan,85.253.182.252,,,
soda,824,5/20/14,73114,Oklahoma,36.244.184.168,,,
cake,1896,5/21/14,11024,New York,114.18.100.107,,,
drop,1792,5/21/14,28235,North Carolina,67.98.198.30,,,
personalized,256,5/21/14,48901,Michigan,185.250.153.17,,,
play,1840,5/22/14,22047,Virginia,178.228.22.109,,,
comments,608,5/23/14,32627,Florida,239.172.221.226,,,
fastest,288,5/23/14,32204,Florida,30.146.247.166,,,
jewelry,352,5/23/14,27626,North Carolina,180.178.27.221,,,
store,1008,5/23/14,20525,District of Columbia,87.223.30.174,,,
write,912,5/23/14,33915,Florida,201.169.181.127,,,
dont,1216,5/24/14,30323,Georgia,104.121.43.91,,,
hugs,1664,5/24/14,85246,Arizona,49.136.192.59,,,
tower,480,5/24/14,20210,District of Columbia,53.174.135.45,,,
bodies,616,5/25/14,33615,Florida,145.170.152.62,,,
fine,624,5/25/14,40287,Kentucky,194.165.255.63,,,
future,1336,5/25/14,94660,California,210.97.118.95,,,
trinket,1128,5/25/14,34605,Florida,44.244.18.3,,,
easy,800,5/26/14,39282,Mississippi,26.93.90.234,,,
review,968,5/26/14,85710,Arizona,15.217.4.112,,,
drop,1552,5/27/14,25321,West Virginia,166.191.100.64,,,
fireworks,408,5/27/14,25305,West Virginia,250.131.121.4,,,
homemade,936,5/27/14,60208,Illinois,178.112.104.205,,,
writing,1960,5/27/14,48232,Michigan,152.124.9.35,,,
delicious,1096,5/28/14,75221,Texas,165.21.46.94,,,
favorite,1608,5/28/14,25326,West Virginia,1.167.219.96,,,
crying,856,5/29/14,79491,Texas,209.0.102.145,,,
guys,1368,5/29/14,53234,Wisconsin,93.102.156.42,,,
hershey,1280,5/29/14,92170,California,99.24.243.60,,,
personalized,896,5/29/14,77271,Texas,120.28.29.63,,,
redstate,1504,5/29/14,87190,New Mexico,0.53.122.12,,,
small,456,5/29/14,47737,Indiana,56.101.244.104,,,
trinket,592,5/29/14,31190,Georgia,43.206.132.184,,,
bored,736,5/30/14,91411,California,161.11.156.195,,,
milk,816,5/30/14,30392,Georgia,205.174.68.44,,,
prank,1800,5/30/14,21281,Maryland,25.31.226.202,,,
favorite,1344,6/1/14,20005,District of Columbia,5.34.101.249,,,
saved,1472,6/1/14,28210,North Carolina,149.18.168.87,,,
church,560,6/2/14,43610,Ohio,158.244.69.65,,,
draw,1728,6/2/14,18105,Pennsylvania,20.199.33.6,,,
falling,880,6/2/14,46278,Indiana,215.208.203.129,,,
folds,1208,6/2/14,31416,Georgia,0.216.33.61,,,
marie,1472,6/2/14,78260,Texas,64.46.62.78,,,
sleep,280,6/2/14,53220,Wisconsin,74.213.88.203,,,
funny,1056,6/3/14,73152,Oklahoma,24.117.37.104,,,
kiss1016,760,6/3/14,32891,Florida,75.145.130.78,,,
diamond,1528,6/4/14,6140,Connecticut,121.164.106.213,,,
file,824,6/4/14,70174,Louisiana,112.169.77.5,,,
funny,1152,6/4/14,55557,Minnesota,155.200.7.233,,,
instructions,1352,6/4/14,33673,Florida,135.47.156.98,,,
layer,272,6/4/14,44760,Ohio,81.32.71.182,,,
cookies,1016,6/5/14,3105,New Hampshire,247.241.2.176,,,
mahone,424,6/5/14,79705,Texas,91.110.212.219,,,
review,1680,6/5/14,33731,Florida,233.47.31.95,,,
thousand,1968,6/5/14,89166,Nevada,194.8.138.244,,,
beginning,312,6/6/14,22047,Virginia,244.30.146.89,,,
file,504,6/6/14,53710,Wisconsin,64.34.53.183,,,
literally,1920,6/6/14,34745,Florida,41.146.238.132,,,
shes,1008,6/6/14,49444,Michigan,78.79.102.58,,,
establishment,416,6/7/14,71914,Arkansas,243.136.254.93,,,
kiss,1600,6/7/14,85383,Arizona,176.206.193.90,,,
people,1488,6/7/14,75236,Texas,16.229.207.221,,,
establishment,872,6/8/14,77040,Texas,225.197.190.10,,,
gifts,1080,6/8/14,60652,Illinois,85.229.115.172,,,
marie,560,6/8/14,33013,Florida,196.189.160.23,,,
night,1960,6/8/14,95219,California,185.31.62.96,,,
suggestions,888,6/8/14,35895,Alabama,200.94.143.119,,,
tutorial,1384,6/8/14,32128,Florida,73.140.52.116,,,
commercial,1112,6/9/14,89120,Nevada,96.141.36.119,,,
mahone,888,6/9/14,91606,California,205.176.33.52,,,
challenge,1600,6/10/14,21747,Maryland,203.232.209.179,,,
guys,1056,6/10/14,27150,North Carolina,215.225.98.106,,,
years,1456,6/10/14,53210,Wisconsin,147.212.35.218,,,
appreciates,1552,6/11/14,68110,Nebraska,189.242.36.129,,,
closed,368,6/11/14,33023,Florida,192.129.27.250,,,
cookie,1760,6/11/14,10125,New York,150.166.177.66,,,
marie,1336,6/11/14,84105,Utah,128.164.244.12,,,
project,1984,6/11/14,20904,Maryland,56.116.138.6,,,
world,776,6/11/14,78044,Texas,142.232.183.116,,,
ideas,648,6/12/14,55598,Minnesota,219.125.167.104,,,
mommy,880,6/12/14,65810,Missouri,70.69.22.156,,,
unwrap,1384,6/12/14,84105,Utah,183.78.29.150,,,
years,296,6/12/14,66215,Kansas,13.116.163.116,,,
candy,1352,6/13/14,91841,California,144.133.242.240,,,
forget,1952,6/13/14,11044,New York,116.246.184.140,,,
glue,944,6/13/14,21405,Maryland,226.24.232.211,,,
hack,1576,6/13/14,99512,Alaska,12.202.147.65,,,
national,448,6/14/14,68179,Nebraska,71.179.156.246,,,
reasons,1600,6/14/14,98195,Washington,206.97.218.247,,,
great,1504,6/15/14,36622,Alabama,76.205.54.201,,,
letter,1904,6/15/14,19104,Pennsylvania,129.41.229.215,,,
thought,904,6/15/14,61635,Illinois,208.177.244.76,,,
comment,896,6/16/14,23208,Virginia,112.47.80.29,,,
